address,suggested_country,force_suggested_country,country,town
"FRANCOIS LEBLANC
POSTAL BOX 2345
MONTREAL
POSTE RESTANTE",NO COUNTRY,true,NO COUNTRY,MONTREAL
"FRANCOIS LEBLANC
POSTAL BOX 2345
MONTREAL
C/O MRS. SMITH",NO COUNTRY,true,NO COUNTRY,MONTREAL
"/123
FRANCOIS LEBLANC
POSTAL BOX 2345
MONTREAL
POSTCODE H3Z 2Y7
TEL: (514) 555-9876",NO COUNTRY,true,NO COUNTRY,MONTREAL
"/123
FRANCOIS LEBLANC
POSTAL BOX 2345
MONTREAL
POSTE RESTANTE",NO COUNTRY,true,NO COUNTRY,MONTREAL
"/123
FRANCOIS LEBLANC
POSTAL BOX 2345
MONTREAL
C/O MRS. SMITH",NO COUNTRY,true,NO COUNTRY,MONTREAL
"FR8098639678678633
CHARLES-HENRI BOYER 13
 RUE DE
PARIS MARTIGUES FRANCE",FR,true,FR,MARTIGUES
"FR8098639678678633
CHARLES-HENRI BOYER 13
 RUE DE PARIS
 MARTIGUES FRANCE",FR,true,FR,MARTIGUES
"FR8098639678678633
CHARLES-HENRI BOYER 13
 RUE DE
PARIS
MARTIGUES FRANCE",FR,true,FR,MARTIGUES
"CHARLES-HENRI BOYER 13
 RUE DE
PARIS MARTIGUES FRANCE",FR,true,FR,MARTIGUES
"CHARLES-HENRI BOYER 13
 RUE DE PARIS
 MARTIGUES FRANCE",FR,true,FR,MARTIGUES
"CHARLES-HENRI BOYER 13
 RUE DE
PARIS
MARTIGUES FRANCE",FR,true,FR,MARTIGUES
"CHARLES-HENRI BOYER 13
 RUE DE
 PARIS
MARTIGUES FRANCE",FR,true,FR,MARTIGUES
"FR8098639678678633
CHARLES-HENRI BOYER 13
 RUE DE
MARSEILLE MARTIGUES FRANCE",FR,true,FR,MARTIGUES
"FR8098639678678633
CHARLES-HENRI BOYER 13
 RUE DE MARSEILLE
 MARTIGUES FRANCE",FR,true,FR,MARTIGUES
"FR8098639678678633
CHARLES-HENRI BOYER 13
 RUE DE
MARSEILLE
MARTIGUES FRANCE",FR,true,FR,MARTIGUES
"123456689
BRUCE LEE
DOWN THE STREET BY THE WATER FOUNTAIN
RED LIGHT DISTRICT MACAO",MO,true,MO,MACAO
"123456689
BRUCE LEE
DOWN THE STREET BY THE WATER FOUNTAIN
RED LIGHT DISTRICT MACAU",MO,true,MO,MACAU
"123456689
BRUCE LICSH
CHEMIN DES MARINS SOURDS 64 8930 MENEN
 BE",BE,true,BE,MENEN
